"company";"value";"year";"scope";"category";"source";"notes";"scope3_notes"
"BAWAG Group AG";"1009";"2023";"2";"market_based";"https://drive.google.com/file/d/10NAh0U3GzyP_20OmMUT28wv3jXh2IRIC/view?usp=drive_link";;
"BAWAG Group AG";;"2023";"2";"unclear";"https://drive.google.com/file/d/10NAh0U3GzyP_20OmMUT28wv3jXh2IRIC/view?usp=drive_link";;
"BAWAG Group AG";"2731284";"2023";"3";;"https://drive.google.com/file/d/10NAh0U3GzyP_20OmMUT28wv3jXh2IRIC/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2015";"1";;;;
"CA Immobilien Anlagen AG";;"2015";"2";"location_based";;;
"CA Immobilien Anlagen AG";;"2015";"2";"market_based";;;
"CA Immobilien Anlagen AG";;"2015";"2";"unclear";;;
"CA Immobilien Anlagen AG";;"2015";"3";;;;
"CA Immobilien Anlagen AG";;"2016";"1";;;;
"CA Immobilien Anlagen AG";;"2016";"2";"location_based";;;
"CA Immobilien Anlagen AG";;"2016";"2";"market_based";;;
"CA Immobilien Anlagen AG";;"2016";"2";"unclear";;;
"CA Immobilien Anlagen AG";;"2016";"3";;;;
"CA Immobilien Anlagen AG";"9589";"2017";"1";;"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"42411";"2017";"2";"location_based";"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2017";"2";"market_based";"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2017";"2";"unclear";"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2017";"3";;"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"9558";"2018";"1";;"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"41387";"2018";"2";"location_based";"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2018";"2";"market_based";"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2018";"2";"unclear";"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2018";"3";;"https://drive.google.com/file/d/1K0q3z8QlG1Twb7EWaD_hqEzS-eYy6gJ3/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"11586";"2019";"1";;"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"37638";"2019";"2";"location_based";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"38209";"2019";"2";"market_based";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2019";"2";"unclear";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"30150";"2019";"3";;"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"9474";"2020";"1";;"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"35133";"2020";"2";"location_based";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"36859";"2020";"2";"market_based";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2020";"2";"unclear";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"30676";"2020";"3";;"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"9487";"2021";"1";;"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"31327";"2021";"2";"location_based";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"18591";"2021";"2";"market_based";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"52131";"2021";"3";;"https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link";;
"CA Immobilien Anlagen AG";"6694";"2022";"1";;;;
"CA Immobilien Anlagen AG";"31364";"2022";"2";"location_based";;;
"CA Immobilien Anlagen AG";"12812";"2022";"2";"market_based";;;
"CA Immobilien Anlagen AG";;"2022";"2";"unclear";;;
"CA Immobilien Anlagen AG";"44555";"2022";"3";;;;
"CA Immobilien Anlagen AG";"4209";"2023";"1";;"https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing";;
"CA Immobilien Anlagen AG";"36289";"2023";"2";"location_based";"https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing";;
"CA Immobilien Anlagen AG";"10996";"2023";"2";"market_based";"https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing";;
"CA Immobilien Anlagen AG";;"2023";"2";"unclear";"https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing";;
"CA Immobilien Anlagen AG";"94478";"2023";"3";;"https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing";;
"Do & Co AG";;"2015";"1";;;;
"Do & Co AG";;"2015";"2";"location_based";;;
"Do & Co AG";;"2015";"2";"market_based";;;
"Do & Co AG";;"2015";"2";"unclear";;;
"Do & Co AG";;"2015";"3";;;;
"Do & Co AG";;"2016";"1";;;;
"Do & Co AG";;"2016";"2";"location_based";;;
"Do & Co AG";;"2016";"2";"market_based";;;
"Do & Co AG";;"2016";"2";"unclear";;;
"Do & Co AG";;"2016";"3";;;;
"Do & Co AG";;"2017";"1";;;;
"Do & Co AG";;"2017";"2";"location_based";;;
"Do & Co AG";;"2017";"2";"market_based";;;
"Do & Co AG";;"2017";"2";"unclear";;;
"Do & Co AG";;"2017";"3";;;;
"Do & Co AG";;"2018";"1";;;;
"Do & Co AG";;"2018";"2";"location_based";;;
"Do & Co AG";;"2018";"2";"market_based";;;
"Do & Co AG";;"2018";"2";"unclear";;;
"Do & Co AG";;"2018";"3";;;;
"Do & Co AG";"12558";"2019";"1";;"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2019";"2";"location_based";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2019";"2";"market_based";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2019";"2";"unclear";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";"2006";"2019";"3";;"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2020";"1";;"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2020";"2";"location_based";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2020";"2";"market_based";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2020";"2";"unclear";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";"1851";"2020";"3";;"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";"7757";"2021";"1";;"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2021";"2";"location_based";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2021";"2";"market_based";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";"1167";"2021";"3";;"https://drive.google.com/file/d/1EPuA_cCm5PBRlxv0dvyNVzpHNgu7CZwM/view?usp=drive_link";"keine klare Unterscheidung zwischen Scopes, selbst zugewiesen";
"Do & Co AG";"61763";"2022";"1";;"https://drive.google.com/file/d/1XXVgWwXPp1Z29OT_jhLwkxPz7rK0juCq/view?usp=drive_link";;
"Do & Co AG";"39036";"2022";"2";"location_based";"https://drive.google.com/file/d/1XXVgWwXPp1Z29OT_jhLwkxPz7rK0juCq/view?usp=drive_link";;
"Do & Co AG";"37967";"2022";"2";"market_based";"https://drive.google.com/file/d/1XXVgWwXPp1Z29OT_jhLwkxPz7rK0juCq/view?usp=drive_link";;
"Do & Co AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/1XXVgWwXPp1Z29OT_jhLwkxPz7rK0juCq/view?usp=drive_link";;
"Do & Co AG";"491335";"2022";"3";;"https://drive.google.com/file/d/1XXVgWwXPp1Z29OT_jhLwkxPz7rK0juCq/view?usp=drive_link";;
"Do & Co AG";"41431";"2023";"1";;"https://drive.google.com/file/d/1EBQlNovK5VXbPEsFat3M80hGLGcU9YIp/view?usp=sharing";;
"Do & Co AG";"37912";"2023";"2";"location_based";"https://drive.google.com/file/d/1EBQlNovK5VXbPEsFat3M80hGLGcU9YIp/view?usp=sharing";;
"Do & Co AG";"25762";"2023";"2";"market_based";"https://drive.google.com/file/d/1EBQlNovK5VXbPEsFat3M80hGLGcU9YIp/view?usp=sharing";;
"Do & Co AG";;"2023";"2";"unclear";"https://drive.google.com/file/d/1EBQlNovK5VXbPEsFat3M80hGLGcU9YIp/view?usp=sharing";;
"Do & Co AG";"558550";"2023";"3";;"https://drive.google.com/file/d/1EBQlNovK5VXbPEsFat3M80hGLGcU9YIp/view?usp=sharing";;
"Erste Group Bank AG";;"2015";"1";;;;
"Erste Group Bank AG";;"2015";"2";"location_based";;;
"Erste Group Bank AG";;"2015";"2";"market_based";;;
"Erste Group Bank AG";;"2015";"2";"unclear";;;
"Erste Group Bank AG";;"2015";"3";;;;
"Erste Group Bank AG";"22630";"2016";"1";;"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";;"2016";"2";"location_based";"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";;"2016";"2";"market_based";"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";"54377";"2016";"2";"unclear";"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";"4476";"2016";"3";;"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";"27967";"2017";"1";;"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";;"2017";"2";"location_based";"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";;"2017";"2";"market_based";"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";"48969";"2017";"2";"unclear";"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";"3357";"2017";"3";;"https://drive.google.com/file/d/1uMB6xn4MQNKE8972Sj_xxwIA-3JvM9je/view?usp=drive_link";;
"Erste Group Bank AG";"23297";"2018";"1";;"https://drive.google.com/file/d/1TSW4MTtGEHHITOyIoPngSKassxACzqiW/view?usp=drive_link";;
"Erste Group Bank AG";;"2018";"2";"location_based";"https://drive.google.com/file/d/1TSW4MTtGEHHITOyIoPngSKassxACzqiW/view?usp=drive_link";;
"Erste Group Bank AG";;"2018";"2";"market_based";"https://drive.google.com/file/d/1TSW4MTtGEHHITOyIoPngSKassxACzqiW/view?usp=drive_link";;
"Erste Group Bank AG";"35114";"2018";"2";"unclear";"https://drive.google.com/file/d/1TSW4MTtGEHHITOyIoPngSKassxACzqiW/view?usp=drive_link";;
"Erste Group Bank AG";;"2018";"3";;"https://drive.google.com/file/d/1TSW4MTtGEHHITOyIoPngSKassxACzqiW/view?usp=drive_link";;
"Erste Group Bank AG";"29950";"2019";"1";;"https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing";"Zusammengefasst als ökologischer Fußabdruck";
"Erste Group Bank AG";;"2019";"2";"location_based";"https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing";"Zusammengefasst als ökologischer Fußabdruck";
"Erste Group Bank AG";;"2019";"2";"market_based";"https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing";"Zusammengefasst als ökologischer Fußabdruck";
"Erste Group Bank AG";"34884";"2019";"2";"unclear";"https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing";"Zusammengefasst als ökologischer Fußabdruck";
"Erste Group Bank AG";;"2019";"3";;"https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing";"Zusammengefasst als ökologischer Fußabdruck";
"Erste Group Bank AG";"24929";"2020";"1";;"https://drive.google.com/file/d/1nWNFKcfuArcUBO6enVedXEoKvuHEC5j0/view?usp=drive_link";;
"Erste Group Bank AG";;"2020";"2";"location_based";"https://drive.google.com/file/d/1nWNFKcfuArcUBO6enVedXEoKvuHEC5j0/view?usp=drive_link";;
"Erste Group Bank AG";;"2020";"2";"market_based";"https://drive.google.com/file/d/1nWNFKcfuArcUBO6enVedXEoKvuHEC5j0/view?usp=drive_link";;
"Erste Group Bank AG";"32562";"2020";"2";"unclear";"https://drive.google.com/file/d/1nWNFKcfuArcUBO6enVedXEoKvuHEC5j0/view?usp=drive_link";;
"Erste Group Bank AG";;"2020";"3";;"https://drive.google.com/file/d/1nWNFKcfuArcUBO6enVedXEoKvuHEC5j0/view?usp=drive_link";;
"Erste Group Bank AG";"21530";"2021";"1";;"https://drive.google.com/file/d/1hHX9s_A2RDMLxgoVB4kKZPlJq2dlbIjG/view?usp=sharing";"GRI 305-1, 305-2, 305-3, 305-4";
"Erste Group Bank AG";;"2021";"2";"location_based";"https://drive.google.com/file/d/1hHX9s_A2RDMLxgoVB4kKZPlJq2dlbIjG/view?usp=sharing";"GRI 305-1, 305-2, 305-3, 305-4";
"Erste Group Bank AG";"22884";"2021";"2";"market_based";"https://drive.google.com/file/d/1hHX9s_A2RDMLxgoVB4kKZPlJq2dlbIjG/view?usp=sharing";"GRI 305-1, 305-2, 305-3, 305-4";
"Erste Group Bank AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/1hHX9s_A2RDMLxgoVB4kKZPlJq2dlbIjG/view?usp=sharing";"GRI 305-1, 305-2, 305-3, 305-4";
"Erste Group Bank AG";"11100000";"2021";"3";;"https://drive.google.com/file/d/1hHX9s_A2RDMLxgoVB4kKZPlJq2dlbIjG/view?usp=sharing";"GRI 305-1, 305-2, 305-3, 305-4";
"Erste Group Bank AG";"20707";"2022";"1";;"https://drive.google.com/file/d/10NoJK4MZGr9Gt9-rw3OtiLHaMqplvclE/view?usp=drive_link";;
"Erste Group Bank AG";;"2022";"2";"location_based";"https://drive.google.com/file/d/10NoJK4MZGr9Gt9-rw3OtiLHaMqplvclE/view?usp=drive_link";;
"Erste Group Bank AG";"18742";"2022";"2";"market_based";"https://drive.google.com/file/d/10NoJK4MZGr9Gt9-rw3OtiLHaMqplvclE/view?usp=drive_link";;
"Erste Group Bank AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/10NoJK4MZGr9Gt9-rw3OtiLHaMqplvclE/view?usp=drive_link";;
"Erste Group Bank AG";"29454596";"2022";"3";;"https://drive.google.com/file/d/10NoJK4MZGr9Gt9-rw3OtiLHaMqplvclE/view?usp=drive_link";;
"Erste Group Bank AG";"18701";"2023";"1";;"https://drive.google.com/file/d/1Q-oiPBKZ7EUJ44V5mnHwLfUPDS84dB61/view?usp=sharing";;
"Erste Group Bank AG";"43360";"2023";"2";"location_based";"https://drive.google.com/file/d/1Q-oiPBKZ7EUJ44V5mnHwLfUPDS84dB61/view?usp=sharing";;
"Erste Group Bank AG";"13153";"2023";"2";"market_based";"https://drive.google.com/file/d/1Q-oiPBKZ7EUJ44V5mnHwLfUPDS84dB61/view?usp=sharing";;
"Erste Group Bank AG";;"2023";"2";"unclear";"https://drive.google.com/file/d/1Q-oiPBKZ7EUJ44V5mnHwLfUPDS84dB61/view?usp=sharing";;
"Erste Group Bank AG";"28353740";"2023";"3";;"https://drive.google.com/file/d/1Q-oiPBKZ7EUJ44V5mnHwLfUPDS84dB61/view?usp=sharing";;
"EVN AG";;"2015";"1";;"EVN_Ganzheitsbericht_2017-18.pdf";;
"EVN AG";;"2015";"2";"location_based";"EVN_Ganzheitsbericht_2017-18.pdf";;
"EVN AG";;"2015";"2";"market_based";"EVN_Ganzheitsbericht_2017-18.pdf";;
"EVN AG";;"2015";"2";"unclear";"EVN_Ganzheitsbericht_2017-18.pdf";;
"EVN AG";;"2015";"3";;"EVN_Ganzheitsbericht_2017-18.pdf";;
"EVN AG";"2839782";"2016";"1";;"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";"992164";"2016";"2";"location_based";"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";;"2016";"2";"market_based";"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";;"2016";"2";"unclear";"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";"7680936";"2016";"3";;"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";"2573847";"2017";"1";;"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";"919905";"2017";"2";"location_based";"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";;"2017";"2";"market_based";"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";;"2017";"2";"unclear";"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";"7224874";"2017";"3";;"EVN-Ganzheitsbericht-2018-19-(1).pdf";;
"EVN AG";"2726185";"2018";"1";;"https://drive.google.com/file/d/19YImxoT1iMkMv3yXnTWgrSWy1cFtG8fg/view?usp=drive_link";;
"EVN AG";"984394";"2018";"2";"location_based";"https://drive.google.com/file/d/19YImxoT1iMkMv3yXnTWgrSWy1cFtG8fg/view?usp=drive_link";;
"EVN AG";;"2018";"2";"market_based";"https://drive.google.com/file/d/19YImxoT1iMkMv3yXnTWgrSWy1cFtG8fg/view?usp=drive_link";;
"EVN AG";;"2018";"2";"unclear";"https://drive.google.com/file/d/19YImxoT1iMkMv3yXnTWgrSWy1cFtG8fg/view?usp=drive_link";;
"EVN AG";"7540215";"2018";"3";;"https://drive.google.com/file/d/19YImxoT1iMkMv3yXnTWgrSWy1cFtG8fg/view?usp=drive_link";;
"EVN AG";"1565571";"2019";"1";;"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";"aus 2022 Bericht";
"EVN AG";"1464940";"2019";"2";"location_based";"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";"aus 2022 Bericht";
"EVN AG";"1416404";"2019";"2";"market_based";"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";"aus 2022 Bericht";
"EVN AG";;"2019";"2";"unclear";"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";"aus 2022 Bericht";
"EVN AG";"8442620";"2019";"3";;"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";"aus 2022 Bericht";
"EVN AG";"1875446";"2020";"1";;"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";;
"EVN AG";"1544386";"2020";"2";"location_based";"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";;
"EVN AG";"1488842";"2020";"2";"market_based";"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";;
"EVN AG";;"2020";"2";"unclear";"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";;
"EVN AG";"8462631";"2020";"3";;"https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ";;
"EVN AG";"1123549";"2021";"1";;"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";"1160889";"2021";"2";"location_based";"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";"1110899";"2021";"2";"market_based";"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";"7429400";"2021";"3";;"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";"920797";"2022";"1";;"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";"1178302";"2022";"2";"location_based";"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";"1134342";"2022";"2";"market_based";"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";"7531907";"2022";"3";;"https://drive.google.com/file/d/1aZE1cnh2hGmAVsIV2_l8MUmh3nWF9-5R/view?usp=drive_link";;
"EVN AG";;"2023";"1";;;;
"EVN AG";;"2023";"2";"location_based";;;
"EVN AG";;"2023";"2";"market_based";;;
"EVN AG";;"2023";"2";"unclear";;;
"EVN AG";;"2023";"3";;;;
"Immofinanz AG";;"2015";"1";;;;
"Immofinanz AG";;"2015";"2";"location_based";;;
"Immofinanz AG";;"2015";"2";"market_based";;;
"Immofinanz AG";;"2015";"2";"unclear";;;
"Immofinanz AG";;"2015";"3";;;;
"Immofinanz AG";;"2016";"1";;;;
"Immofinanz AG";;"2016";"2";"location_based";;;
"Immofinanz AG";;"2016";"2";"market_based";;;
"Immofinanz AG";;"2016";"2";"unclear";;;
"Immofinanz AG";;"2016";"3";;;;
"Immofinanz AG";;"2017";"1";;;;
"Immofinanz AG";;"2017";"2";"location_based";;;
"Immofinanz AG";;"2017";"2";"market_based";;;
"Immofinanz AG";;"2017";"2";"unclear";;;
"Immofinanz AG";;"2017";"3";;;;
"Immofinanz AG";"298";"2018";"1";;"https://drive.google.com/file/d/1EDUq3BqXe1pJEZS_J9wSwxKmjN6AiUGD/view?usp=drive_link";;
"Immofinanz AG";;"2018";"2";"location_based";"https://drive.google.com/file/d/1EDUq3BqXe1pJEZS_J9wSwxKmjN6AiUGD/view?usp=drive_link";;
"Immofinanz AG";;"2018";"2";"market_based";"https://drive.google.com/file/d/1EDUq3BqXe1pJEZS_J9wSwxKmjN6AiUGD/view?usp=drive_link";;
"Immofinanz AG";"381";"2018";"2";"unclear";"https://drive.google.com/file/d/1EDUq3BqXe1pJEZS_J9wSwxKmjN6AiUGD/view?usp=drive_link";;
"Immofinanz AG";"103646";"2018";"3";;"https://drive.google.com/file/d/1EDUq3BqXe1pJEZS_J9wSwxKmjN6AiUGD/view?usp=drive_link";;
"Immofinanz AG";"13788";"2019";"1";;"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Zahlen aus 2023 Bericht, da in ihm die Zahlen erstmals für die Group vorliegen. Der 2023 Bericht hat THG Zahlen für 2019, 2022 und 2023";
"Immofinanz AG";"39999";"2019";"2";"location_based";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Zahlen aus 2023 Bericht, da in ihm die Zahlen erstmals für die Group vorliegen. Der 2023 Bericht hat THG Zahlen für 2019, 2022 und 2023";
