"Region","Schadstoff","Einheit","CRF_Code","CRF_Sektor","Quelle","Datenstand","Jahr","Werte"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",1994,"1005849.94424"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",1995,"990003.99366"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",1996,"1043405.22577"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",1997,"1084574.48352"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",1998,"1079417.26202"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",1999,"1107365.03625"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2000,"1045735.68682"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2001,"1068583.43007"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2002,"1024262.64778"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2003,"1013077.31017"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2004,"1025274.47718"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2005,"1006522.95476"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2006,"964310.08096"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2007,"937811.41840"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2008,"1005422.02618"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2009,"880514.12157"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2010,"857961.77181"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2011,"905023.47887"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2012,"825555.71244"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2013,"812988.56456"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2014,"893368.49752"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2015,"826425.76119"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2016,"903305.17011"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2017,"839434.58923"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2018,"836729.53514"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2019,"883004.39011"
"AT","CO2","t CO2-eq","1 A 4 c","Agriculture/Forestry/Fishing","OLI 2021 (1990-2020)","10.02.2022",2020,"883874.93299"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1990,"35004.78098"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1991,"37089.20123"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1992,"33674.59313"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1993,"39405.70169"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1994,"41562.29091"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1995,"32552.68230"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1996,"38893.66036"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1997,"37082.02663"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1998,"42392.25039"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",1999,"41566.09057"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2000,"40799.73137"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2001,"41355.94356"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2002,"41911.40427"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2003,"42466.32635"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2004,"43026.78039"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2005,"43568.60276"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2006,"44066.83156"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2007,"44630.81843"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2008,"45192.66283"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2009,"44146.89364"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2010,"43133.41792"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2011,"42117.54065"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2012,"41097.79003"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2013,"40089.42321"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2014,"39061.84907"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2015,"38032.53089"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2016,"37033.24564"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2017,"36032.27296"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2018,"35016.55127"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2019,"34005.73334"
"AT","CO2","t CO2-eq","1 A 5","Other","OLI 2021 (1990-2020)","10.02.2022",2020,"32992.17288"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1990,"102161.24950"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1991,"111161.72743"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1992,"120208.28063"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1993,"112202.34093"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1994,"127714.56378"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1995,"127219.99426"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1996,"71216.46869"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1997,"120695.95606"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1998,"142015.18312"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",1999,"170724.32559"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2000,"164719.13280"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2001,"182933.05488"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2002,"167236.62869"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2003,"184023.79410"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2004,"165094.18049"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2005,"160094.73264"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2006,"180437.40208"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2007,"184701.60850"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2008,"162293.89434"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2009,"204934.87585"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2010,"183602.34080"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2011,"179604.36280"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2012,"183604.76922"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2013,"190940.48395"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2014,"168712.81663"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2015,"161713.32973"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2016,"131251.23519"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2017,"138247.10127"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2018,"127248.43880"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2019,"118252.75752"
"AT","CO2","t CO2-eq","1 B","Fugitive Emissions from Fuels","OLI 2021 (1990-2020)","10.02.2022",2020,"109249.75030"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1990,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1991,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1992,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1993,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1994,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1995,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1996,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1997,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1998,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",1999,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2000,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2001,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2002,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2003,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2004,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2005,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2006,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2007,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2008,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2009,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2010,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2011,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2012,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2013,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2014,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2015,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2016,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2017,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2018,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2019,"0.00000"
"AT","CO2","t CO2-eq","1 B 1","Solid Fuels","OLI 2021 (1990-2020)","10.02.2022",2020,"0.00000"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1990,"102161.24950"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1991,"111161.72743"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1992,"120208.28063"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1993,"112202.34093"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1994,"127714.56378"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1995,"127219.99426"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1996,"71216.46869"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1997,"120695.95606"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1998,"142015.18312"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",1999,"170724.32559"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2000,"164719.13280"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2001,"182933.05488"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2002,"167236.62869"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2003,"184023.79410"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2004,"165094.18049"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2005,"160094.73264"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2006,"180437.40208"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2007,"184701.60850"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2008,"162293.89434"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2009,"204934.87585"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2010,"183602.34080"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2011,"179604.36280"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2012,"183604.76922"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2013,"190940.48395"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2014,"168712.81663"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2015,"161713.32973"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2016,"131251.23519"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2017,"138247.10127"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2018,"127248.43880"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2019,"118252.75752"
"AT","CO2","t CO2-eq","1 B 2","Oil and Natural Gas","OLI 2021 (1990-2020)","10.02.2022",2020,"109249.75030"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1990,"10871186.23048"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1991,"10735568.87690"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1992,"9818376.29093"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1993,"9858090.68724"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1994,"10427705.14384"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1995,"10979473.78231"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1996,"10276093.04490"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1997,"11413692.28438"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1998,"11200187.99309"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",1999,"11036662.91949"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",2000,"12050582.39944"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",2001,"11867097.92022"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",2002,"12424385.86463"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",2003,"12426440.40496"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",2004,"12497285.78605"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",2005,"13328928.93241"
"AT","CO2","t CO2-eq","2","Total Industrial Processes","OLI 2021 (1990-2020)","10.02.2022",2006,"13996012.42807"
