,Schadstoff,CRF_Code,Quelle,Datenstand,Jahr,Werte
5986,N2O,1 A 3 a,OLI,11.02.2023,1992,2.54773
5987,N2O,1 A 3 a,OLI,11.02.2023,1993,2.70613
5988,N2O,1 A 3 a,OLI,11.02.2023,1994,2.81766
5989,N2O,1 A 3 a,OLI,11.02.2023,1995,3.08027
5990,N2O,1 A 3 a,OLI,11.02.2023,1996,3.36149
5991,N2O,1 A 3 a,OLI,11.02.2023,1997,3.49185
5992,N2O,1 A 3 a,OLI,11.02.2023,1998,3.62055
5993,N2O,1 A 3 a,OLI,11.02.2023,1999,3.57235
5994,N2O,1 A 3 a,OLI,11.02.2023,2000,3.75958
5995,N2O,1 A 3 a,OLI,11.02.2023,2001,3.41476
5996,N2O,1 A 3 a,OLI,11.02.2023,2002,3.56689
5997,N2O,1 A 3 a,OLI,11.02.2023,2003,3.46979
5998,N2O,1 A 3 a,OLI,11.02.2023,2004,3.48429
5999,N2O,1 A 3 a,OLI,11.02.2023,2005,3.58401
6000,N2O,1 A 3 a,OLI,11.02.2023,2006,3.69646
6001,N2O,1 A 3 a,OLI,11.02.2023,2007,3.74599
6002,N2O,1 A 3 a,OLI,11.02.2023,2008,3.65358
6003,N2O,1 A 3 a,OLI,11.02.2023,2009,3.51022
6004,N2O,1 A 3 a,OLI,11.02.2023,2010,3.41932
6005,N2O,1 A 3 a,OLI,11.02.2023,2011,2.99744
6006,N2O,1 A 3 a,OLI,11.02.2023,2012,2.80903
6007,N2O,1 A 3 a,OLI,11.02.2023,2013,2.7411
6008,N2O,1 A 3 a,OLI,11.02.2023,2014,2.54421
6009,N2O,1 A 3 a,OLI,11.02.2023,2015,2.40637
6010,N2O,1 A 3 a,OLI,11.02.2023,2016,1.31738
6011,N2O,1 A 3 a,OLI,11.02.2023,2017,1.17664
6012,N2O,1 A 3 a,OLI,11.02.2023,2018,1.27473
6013,N2O,1 A 3 a,OLI,11.02.2023,2019,1.27588
6014,N2O,1 A 3 a,OLI,11.02.2023,2020,0.64569
6015,N2O,1 A 3 a,OLI,11.02.2023,2021,0.66497
6016,N2O,1 A 3 b,OLI,11.02.2023,1990,353.77963
6017,N2O,1 A 3 b,OLI,11.02.2023,1991,411.41087
6018,N2O,1 A 3 b,OLI,11.02.2023,1992,417.20945
6019,N2O,1 A 3 b,OLI,11.02.2023,1993,424.62056
6020,N2O,1 A 3 b,OLI,11.02.2023,1994,432.38596
6021,N2O,1 A 3 b,OLI,11.02.2023,1995,440.86061
6022,N2O,1 A 3 b,OLI,11.02.2023,1996,438.38414
6023,N2O,1 A 3 b,OLI,11.02.2023,1997,422.14916
6024,N2O,1 A 3 b,OLI,11.02.2023,1998,454.32439
6025,N2O,1 A 3 b,OLI,11.02.2023,1999,431.78225
6026,N2O,1 A 3 b,OLI,11.02.2023,2000,433.32607
6027,N2O,1 A 3 b,OLI,11.02.2023,2001,448.84478
6028,N2O,1 A 3 b,OLI,11.02.2023,2002,486.64216
6029,N2O,1 A 3 b,OLI,11.02.2023,2003,506.95373
6030,N2O,1 A 3 b,OLI,11.02.2023,2004,505.21613
6031,N2O,1 A 3 b,OLI,11.02.2023,2005,500.62338
6032,N2O,1 A 3 b,OLI,11.02.2023,2006,502.78737
6033,N2O,1 A 3 b,OLI,11.02.2023,2007,523.72216
6034,N2O,1 A 3 b,OLI,11.02.2023,2008,511.5451
6035,N2O,1 A 3 b,OLI,11.02.2023,2009,520.46545
6036,N2O,1 A 3 b,OLI,11.02.2023,2010,559.37531
6037,N2O,1 A 3 b,OLI,11.02.2023,2011,570.02668
6038,N2O,1 A 3 b,OLI,11.02.2023,2012,593.07879
6039,N2O,1 A 3 b,OLI,11.02.2023,2013,657.93725
6040,N2O,1 A 3 b,OLI,11.02.2023,2014,681.42186
6041,N2O,1 A 3 b,OLI,11.02.2023,2015,728.75238
6042,N2O,1 A 3 b,OLI,11.02.2023,2016,765.23483
6043,N2O,1 A 3 b,OLI,11.02.2023,2017,815.50948
6044,N2O,1 A 3 b,OLI,11.02.2023,2018,847.56166
6045,N2O,1 A 3 b,OLI,11.02.2023,2019,864.54986
6046,N2O,1 A 3 b,OLI,11.02.2023,2020,792.87831
6047,N2O,1 A 3 b,OLI,11.02.2023,2021,828.14204
6048,N2O,1 A 3 c,OLI,11.02.2023,1990,60.22801
6049,N2O,1 A 3 c,OLI,11.02.2023,1991,55.29723
6050,N2O,1 A 3 c,OLI,11.02.2023,1992,54.8398
6051,N2O,1 A 3 c,OLI,11.02.2023,1993,53.60206
6052,N2O,1 A 3 c,OLI,11.02.2023,1994,54.34559
6053,N2O,1 A 3 c,OLI,11.02.2023,1995,50.82064
6054,N2O,1 A 3 c,OLI,11.02.2023,1996,46.03784
6055,N2O,1 A 3 c,OLI,11.02.2023,1997,46.52587
6056,N2O,1 A 3 c,OLI,11.02.2023,1998,46.10049
6057,N2O,1 A 3 c,OLI,11.02.2023,1999,47.87125
6058,N2O,1 A 3 c,OLI,11.02.2023,2000,48.09615
6059,N2O,1 A 3 c,OLI,11.02.2023,2001,48.27571
6060,N2O,1 A 3 c,OLI,11.02.2023,2002,46.73145
6061,N2O,1 A 3 c,OLI,11.02.2023,2003,50.44513
6062,N2O,1 A 3 c,OLI,11.02.2023,2004,50.0782
6063,N2O,1 A 3 c,OLI,11.02.2023,2005,56.99141
6064,N2O,1 A 3 c,OLI,11.02.2023,2006,55.16251
6065,N2O,1 A 3 c,OLI,11.02.2023,2007,52.84064
6066,N2O,1 A 3 c,OLI,11.02.2023,2008,50.7587
6067,N2O,1 A 3 c,OLI,11.02.2023,2009,47.86625
6068,N2O,1 A 3 c,OLI,11.02.2023,2010,44.61036
6069,N2O,1 A 3 c,OLI,11.02.2023,2011,36.033
6070,N2O,1 A 3 c,OLI,11.02.2023,2012,35.53233
6071,N2O,1 A 3 c,OLI,11.02.2023,2013,28.48349
6072,N2O,1 A 3 c,OLI,11.02.2023,2014,28.86902
6073,N2O,1 A 3 c,OLI,11.02.2023,2015,21.08373
6074,N2O,1 A 3 c,OLI,11.02.2023,2016,26.46094
6075,N2O,1 A 3 c,OLI,11.02.2023,2017,21.90875
6076,N2O,1 A 3 c,OLI,11.02.2023,2018,20.488
6077,N2O,1 A 3 c,OLI,11.02.2023,2019,20.10161
6078,N2O,1 A 3 c,OLI,11.02.2023,2020,17.07836
6079,N2O,1 A 3 c,OLI,11.02.2023,2021,16.7867
6080,N2O,1 A 3 d,OLI,11.02.2023,1990,8.32129
6081,N2O,1 A 3 d,OLI,11.02.2023,1991,9.06806
6082,N2O,1 A 3 d,OLI,11.02.2023,1992,9.66944
6083,N2O,1 A 3 d,OLI,11.02.2023,1993,10.01433
6084,N2O,1 A 3 d,OLI,11.02.2023,1994,10.5699
6085,N2O,1 A 3 d,OLI,11.02.2023,1995,11.3267
6086,N2O,1 A 3 d,OLI,11.02.2023,1996,12.06271
6087,N2O,1 A 3 d,OLI,11.02.2023,1997,13.18195
6088,N2O,1 A 3 d,OLI,11.02.2023,1998,13.9789
6089,N2O,1 A 3 d,OLI,11.02.2023,1999,14.31355
6090,N2O,1 A 3 d,OLI,11.02.2023,2000,15.29493
6091,N2O,1 A 3 d,OLI,11.02.2023,2001,15.69315
6092,N2O,1 A 3 d,OLI,11.02.2023,2002,15.91852
6093,N2O,1 A 3 d,OLI,11.02.2023,2003,16.21432
6094,N2O,1 A 3 d,OLI,11.02.2023,2004,19.24204
6095,N2O,1 A 3 d,OLI,11.02.2023,2005,19.77444
6096,N2O,1 A 3 d,OLI,11.02.2023,2006,20.32393
6097,N2O,1 A 3 d,OLI,11.02.2023,2007,19.49711
6098,N2O,1 A 3 d,OLI,11.02.2023,2008,18.76808
6099,N2O,1 A 3 d,OLI,11.02.2023,2009,18.8941
6100,N2O,1 A 3 d,OLI,11.02.2023,2010,19.16513
6101,N2O,1 A 3 d,OLI,11.02.2023,2011,20.33151
6102,N2O,1 A 3 d,OLI,11.02.2023,2012,18.00271
6103,N2O,1 A 3 d,OLI,11.02.2023,2013,18.8133
6104,N2O,1 A 3 d,OLI,11.02.2023,2014,20.63401
6105,N2O,1 A 3 d,OLI,11.02.2023,2015,20.68228
6106,N2O,1 A 3 d,OLI,11.02.2023,2016,21.14753
6107,N2O,1 A 3 d,OLI,11.02.2023,2017,22.00403
6108,N2O,1 A 3 d,OLI,11.02.2023,2018,22.42257
6109,N2O,1 A 3 d,OLI,11.02.2023,2019,24.77301
6110,N2O,1 A 3 d,OLI,11.02.2023,2020,5.28015
6111,N2O,1 A 3 d,OLI,11.02.2023,2021,9.11708
6112,N2O,1 A 3 e,OLI,11.02.2023,1990,0.45377
6113,N2O,1 A 3 e,OLI,11.02.2023,1991,0.46143
6114,N2O,1 A 3 e,OLI,11.02.2023,1992,0.45659
6115,N2O,1 A 3 e,OLI,11.02.2023,1993,0.45027
6116,N2O,1 A 3 e,OLI,11.02.2023,1994,0.44481
6117,N2O,1 A 3 e,OLI,11.02.2023,1995,0.48429
6118,N2O,1 A 3 e,OLI,11.02.2023,1996,0.50485
6119,N2O,1 A 3 e,OLI,11.02.2023,1997,0.50717
6120,N2O,1 A 3 e,OLI,11.02.2023,1998,0.72544
6121,N2O,1 A 3 e,OLI,11.02.2023,1999,0.8804
6122,N2O,1 A 3 e,OLI,11.02.2023,2000,0.70734
6123,N2O,1 A 3 e,OLI,11.02.2023,2001,0.99195
6124,N2O,1 A 3 e,OLI,11.02.2023,2002,0.58838
6125,N2O,1 A 3 e,OLI,11.02.2023,2003,0.75321
6126,N2O,1 A 3 e,OLI,11.02.2023,2004,0.76191
6127,N2O,1 A 3 e,OLI,11.02.2023,2005,0.73878
6128,N2O,1 A 3 e,OLI,11.02.2023,2006,0.93214
6129,N2O,1 A 3 e,OLI,11.02.2023,2007,0.98125
6130,N2O,1 A 3 e,OLI,11.02.2023,2008,0.96361
6131,N2O,1 A 3 e,OLI,11.02.2023,2009,0.93329
6132,N2O,1 A 3 e,OLI,11.02.2023,2010,1.01576
6133,N2O,1 A 3 e,OLI,11.02.2023,2011,1.27062
6134,N2O,1 A 3 e,OLI,11.02.2023,2012,1.10281
6135,N2O,1 A 3 e,OLI,11.02.2023,2013,1.39136
6136,N2O,1 A 3 e,OLI,11.02.2023,2014,1.23874
6137,N2O,1 A 3 e,OLI,11.02.2023,2015,1.40727
6138,N2O,1 A 3 e,OLI,11.02.2023,2016,1.45115
6139,N2O,1 A 3 e,OLI,11.02.2023,2017,1.59073
6140,N2O,1 A 3 e,OLI,11.02.2023,2018,1.57875
6141,N2O,1 A 3 e,OLI,11.02.2023,2019,1.55007
6142,N2O,1 A 3 e,OLI,11.02.2023,2020,1.11799
6143,N2O,1 A 3 e,OLI,11.02.2023,2021,0.9867
6144,N2O,1 A 3 e 1,OLI,11.02.2023,1990,0.405
6145,N2O,1 A 3 e 1,OLI,11.02.2023,1991,0.4066
6146,N2O,1 A 3 e 1,OLI,11.02.2023,1992,0.3968
6147,N2O,1 A 3 e 1,OLI,11.02.2023,1993,0.3865
6148,N2O,1 A 3 e 1,OLI,11.02.2023,1994,0.378
6149,N2O,1 A 3 e 1,OLI,11.02.2023,1995,0.4092
6150,N2O,1 A 3 e 1,OLI,11.02.2023,1996,0.4215
6151,N2O,1 A 3 e 1,OLI,11.02.2023,1997,0.4198
6152,N2O,1 A 3 e 1,OLI,11.02.2023,1998,0.6344
6153,N2O,1 A 3 e 1,OLI,11.02.2023,1999,0.79085
6154,N2O,1 A 3 e 1,OLI,11.02.2023,2000,0.60988
6155,N2O,1 A 3 e 1,OLI,11.02.2023,2001,0.89682
6156,N2O,1 A 3 e 1,OLI,11.02.2023,2002,0.50002
6157,N2O,1 A 3 e 1,OLI,11.02.2023,2003,0.67008
6158,N2O,1 A 3 e 1,OLI,11.02.2023,2004,0.67083
6159,N2O,1 A 3 e 1,OLI,11.02.2023,2005,0.64725
6160,N2O,1 A 3 e 1,OLI,11.02.2023,2006,0.84101
6161,N2O,1 A 3 e 1,OLI,11.02.2023,2007,0.88016
6162,N2O,1 A 3 e 1,OLI,11.02.2023,2008,0.839
6163,N2O,1 A 3 e 1,OLI,11.02.2023,2009,0.7865
6164,N2O,1 A 3 e 1,OLI,11.02.2023,2010,0.82825
6165,N2O,1 A 3 e 1,OLI,11.02.2023,2011,1.02595
6166,N2O,1 A 3 e 1,OLI,11.02.2023,2012,0.82672
6167,N2O,1 A 3 e 1,OLI,11.02.2023,2013,1.09547
6168,N2O,1 A 3 e 1,OLI,11.02.2023,2014,0.91116
6169,N2O,1 A 3 e 1,OLI,11.02.2023,2015,1.05677
6170,N2O,1 A 3 e 1,OLI,11.02.2023,2016,1.01311
6171,N2O,1 A 3 e 1,OLI,11.02.2023,2017,1.14504
6172,N2O,1 A 3 e 1,OLI,11.02.2023,2018,1.06045
6173,N2O,1 A 3 e 1,OLI,11.02.2023,2019,0.9744
6174,N2O,1 A 3 e 1,OLI,11.02.2023,2020,0.84869
6175,N2O,1 A 3 e 1,OLI,11.02.2023,2021,0.67296
6176,N2O,1 A 3 e 2,OLI,11.02.2023,1990,0.04877
6177,N2O,1 A 3 e 2,OLI,11.02.2023,1991,0.05483
6178,N2O,1 A 3 e 2,OLI,11.02.2023,1992,0.05979
6179,N2O,1 A 3 e 2,OLI,11.02.2023,1993,0.06377
6180,N2O,1 A 3 e 2,OLI,11.02.2023,1994,0.06681
6181,N2O,1 A 3 e 2,OLI,11.02.2023,1995,0.07509
6182,N2O,1 A 3 e 2,OLI,11.02.2023,1996,0.08335
6183,N2O,1 A 3 e 2,OLI,11.02.2023,1997,0.08737
6184,N2O,1 A 3 e 2,OLI,11.02.2023,1998,0.09104
6185,N2O,1 A 3 e 2,OLI,11.02.2023,1999,0.08955
6186,N2O,1 A 3 e 2,OLI,11.02.2023,2000,0.09745
6187,N2O,1 A 3 e 2,OLI,11.02.2023,2001,0.09513
6188,N2O,1 A 3 e 2,OLI,11.02.2023,2002,0.08836
6189,N2O,1 A 3 e 2,OLI,11.02.2023,2003,0.08313
6190,N2O,1 A 3 e 2,OLI,11.02.2023,2004,0.09107
6191,N2O,1 A 3 e 2,OLI,11.02.2023,2005,0.09153
6192,N2O,1 A 3 e 2,OLI,11.02.2023,2006,0.09113
6193,N2O,1 A 3 e 2,OLI,11.02.2023,2007,0.10109
6194,N2O,1 A 3 e 2,OLI,11.02.2023,2008,0.12461
6195,N2O,1 A 3 e 2,OLI,11.02.2023,2009,0.14679
6196,N2O,1 A 3 e 2,OLI,11.02.2023,2010,0.18751
6197,N2O,1 A 3 e 2,OLI,11.02.2023,2011,0.24467
6198,N2O,1 A 3 e 2,OLI,11.02.2023,2012,0.27608
6199,N2O,1 A 3 e 2,OLI,11.02.2023,2013,0.29588
6200,N2O,1 A 3 e 2,OLI,11.02.2023,2014,0.32758
6201,N2O,1 A 3 e 2,OLI,11.02.2023,2015,0.35051
6202,N2O,1 A 3 e 2,OLI,11.02.2023,2016,0.43803
6203,N2O,1 A 3 e 2,OLI,11.02.2023,2017,0.44569
6204,N2O,1 A 3 e 2,OLI,11.02.2023,2018,0.5183
6205,N2O,1 A 3 e 2,OLI,11.02.2023,2019,0.57567
6206,N2O,1 A 3 e 2,OLI,11.02.2023,2020,0.2693
6207,N2O,1 A 3 e 2,OLI,11.02.2023,2021,0.31374
6208,N2O,1 A 4,OLI,11.02.2023,1990,643.78088
6209,N2O,1 A 4,OLI,11.02.2023,1991,680.53861
6210,N2O,1 A 4,OLI,11.02.2023,1992,656.12799
6211,N2O,1 A 4,OLI,11.02.2023,1993,656.00767
6212,N2O,1 A 4,OLI,11.02.2023,1994,631.46084
6213,N2O,1 A 4,OLI,11.02.2023,1995,650.24997
6214,N2O,1 A 4,OLI,11.02.2023,1996,698.59205
6215,N2O,1 A 4,OLI,11.02.2023,1997,687.42334
6216,N2O,1 A 4,OLI,11.02.2023,1998,677.11731
6217,N2O,1 A 4,OLI,11.02.2023,1999,698.72923
6218,N2O,1 A 4,OLI,11.02.2023,2000,668.73273
6219,N2O,1 A 4,OLI,11.02.2023,2001,698.86074
6220,N2O,1 A 4,OLI,11.02.2023,2002,672.15527
6221,N2O,1 A 4,OLI,11.02.2023,2003,656.96245
6222,N2O,1 A 4,OLI,11.02.2023,2004,644.09496
6223,N2O,1 A 4,OLI,11.02.2023,2005,652.15125
6224,N2O,1 A 4,OLI,11.02.2023,2006,650.59412
6225,N2O,1 A 4,OLI,11.02.2023,2007,627.16759
6226,N2O,1 A 4,OLI,11.02.2023,2008,642.7676
6227,N2O,1 A 4,OLI,11.02.2023,2009,606.20758
6228,N2O,1 A 4,OLI,11.02.2023,2010,623.27311
6229,N2O,1 A 4,OLI,11.02.2023,2011,601.3122
6230,N2O,1 A 4,OLI,11.02.2023,2012,583.55363
6231,N2O,1 A 4,OLI,11.02.2023,2013,577.72362
6232,N2O,1 A 4,OLI,11.02.2023,2014,537.8709
6233,N2O,1 A 4,OLI,11.02.2023,2015,535.09466
6234,N2O,1 A 4,OLI,11.02.2023,2016,543.80741
6235,N2O,1 A 4,OLI,11.02.2023,2017,531.71206
6236,N2O,1 A 4,OLI,11.02.2023,2018,494.80864
6237,N2O,1 A 4,OLI,11.02.2023,2019,501.03735
6238,N2O,1 A 4,OLI,11.02.2023,2020,497.58557
6239,N2O,1 A 4,OLI,11.02.2023,2021,535.38637
6240,N2O,1 A 4 a,OLI,11.02.2023,1990,25.5631
6241,N2O,1 A 4 a,OLI,11.02.2023,1991,25.02991
6242,N2O,1 A 4 a,OLI,11.02.2023,1992,23.10242
6243,N2O,1 A 4 a,OLI,11.02.2023,1993,21.53021
6244,N2O,1 A 4 a,OLI,11.02.2023,1994,19.99402
6245,N2O,1 A 4 a,OLI,11.02.2023,1995,22.40712
6246,N2O,1 A 4 a,OLI,11.02.2023,1996,25.62971
6247,N2O,1 A 4 a,OLI,11.02.2023,1997,29.79428
6248,N2O,1 A 4 a,OLI,11.02.2023,1998,27.77892
6249,N2O,1 A 4 a,OLI,11.02.2023,1999,35.84238
6250,N2O,1 A 4 a,OLI,11.02.2023,2000,31.07054
6251,N2O,1 A 4 a,OLI,11.02.2023,2001,32.15824
6252,N2O,1 A 4 a,OLI,11.02.2023,2002,31.14566
6253,N2O,1 A 4 a,OLI,11.02.2023,2003,36.95823
6254,N2O,1 A 4 a,OLI,11.02.2023,2004,33.87228
6255,N2O,1 A 4 a,OLI,11.02.2023,2005,31.92059
6256,N2O,1 A 4 a,OLI,11.02.2023,2006,34.12985
6257,N2O,1 A 4 a,OLI,11.02.2023,2007,28.30811
6258,N2O,1 A 4 a,OLI,11.02.2023,2008,29.88452
6259,N2O,1 A 4 a,OLI,11.02.2023,2009,23.93299
6260,N2O,1 A 4 a,OLI,11.02.2023,2010,20.92939
6261,N2O,1 A 4 a,OLI,11.02.2023,2011,17.27525
6262,N2O,1 A 4 a,OLI,11.02.2023,2012,13.81847
6263,N2O,1 A 4 a,OLI,11.02.2023,2013,14.87546
6264,N2O,1 A 4 a,OLI,11.02.2023,2014,12.54426
6265,N2O,1 A 4 a,OLI,11.02.2023,2015,14.82927
6266,N2O,1 A 4 a,OLI,11.02.2023,2016,12.29646
6267,N2O,1 A 4 a,OLI,11.02.2023,2017,18.4986
6268,N2O,1 A 4 a,OLI,11.02.2023,2018,18.34527
6269,N2O,1 A 4 a,OLI,11.02.2023,2019,19.5102
6270,N2O,1 A 4 a,OLI,11.02.2023,2020,18.45941
6271,N2O,1 A 4 a,OLI,11.02.2023,2021,22.31575
6272,N2O,1 A 4 b,OLI,11.02.2023,1990,343.76194
6273,N2O,1 A 4 b,OLI,11.02.2023,1991,378.62336
6274,N2O,1 A 4 b,OLI,11.02.2023,1992,354.76874
6275,N2O,1 A 4 b,OLI,11.02.2023,1993,354.8528
6276,N2O,1 A 4 b,OLI,11.02.2023,1994,329.84531
6277,N2O,1 A 4 b,OLI,11.02.2023,1995,351.73079
6278,N2O,1 A 4 b,OLI,11.02.2023,1996,380.13044
6279,N2O,1 A 4 b,OLI,11.02.2023,1997,346.34715
6280,N2O,1 A 4 b,OLI,11.02.2023,1998,340.22324
6281,N2O,1 A 4 b,OLI,11.02.2023,1999,344.83912
6282,N2O,1 A 4 b,OLI,11.02.2023,2000,326.40711
6283,N2O,1 A 4 b,OLI,11.02.2023,2001,340.86698
6284,N2O,1 A 4 b,OLI,11.02.2023,2002,320.29541
6285,N2O,1 A 4 b,OLI,11.02.2023,2003,316.12454
6286,N2O,1 A 4 b,OLI,11.02.2023,2004,304.27621
6287,N2O,1 A 4 b,OLI,11.02.2023,2005,308.18835
6288,N2O,1 A 4 b,OLI,11.02.2023,2006,317.21173
6289,N2O,1 A 4 b,OLI,11.02.2023,2007,315.13143
6290,N2O,1 A 4 b,OLI,11.02.2023,2008,320.01136
6291,N2O,1 A 4 b,OLI,11.02.2023,2009,324.16198
6292,N2O,1 A 4 b,OLI,11.02.2023,2010,360.684
6293,N2O,1 A 4 b,OLI,11.02.2023,2011,338.14025
6294,N2O,1 A 4 b,OLI,11.02.2023,2012,350.6116
6295,N2O,1 A 4 b,OLI,11.02.2023,2013,358.24361
6296,N2O,1 A 4 b,OLI,11.02.2023,2014,314.57164
6297,N2O,1 A 4 b,OLI,11.02.2023,2015,332.08059
6298,N2O,1 A 4 b,OLI,11.02.2023,2016,339.52516
6299,N2O,1 A 4 b,OLI,11.02.2023,2017,340.26586
6300,N2O,1 A 4 b,OLI,11.02.2023,2018,312.45823
6301,N2O,1 A 4 b,OLI,11.02.2023,2019,318.51257
6302,N2O,1 A 4 b,OLI,11.02.2023,2020,319.73857
6303,N2O,1 A 4 b,OLI,11.02.2023,2021,358.80161
6304,N2O,1 A 4 c,OLI,11.02.2023,1990,274.45584
6305,N2O,1 A 4 c,OLI,11.02.2023,1991,276.88533
6306,N2O,1 A 4 c,OLI,11.02.2023,1992,278.25683
6307,N2O,1 A 4 c,OLI,11.02.2023,1993,279.62466
6308,N2O,1 A 4 c,OLI,11.02.2023,1994,281.62151
6309,N2O,1 A 4 c,OLI,11.02.2023,1995,276.11206
6310,N2O,1 A 4 c,OLI,11.02.2023,1996,292.83189
6311,N2O,1 A 4 c,OLI,11.02.2023,1997,311.28191
6312,N2O,1 A 4 c,OLI,11.02.2023,1998,309.11515
6313,N2O,1 A 4 c,OLI,11.02.2023,1999,318.04772
6314,N2O,1 A 4 c,OLI,11.02.2023,2000,311.25508
6315,N2O,1 A 4 c,OLI,11.02.2023,2001,325.83552
6316,N2O,1 A 4 c,OLI,11.02.2023,2002,320.71421
6317,N2O,1 A 4 c,OLI,11.02.2023,2003,303.87968
6318,N2O,1 A 4 c,OLI,11.02.2023,2004,305.94647
6319,N2O,1 A 4 c,OLI,11.02.2023,2005,312.04231
6320,N2O,1 A 4 c,OLI,11.02.2023,2006,299.25254
6321,N2O,1 A 4 c,OLI,11.02.2023,2007,283.72805
6322,N2O,1 A 4 c,OLI,11.02.2023,2008,292.87171
6323,N2O,1 A 4 c,OLI,11.02.2023,2009,258.11261
6324,N2O,1 A 4 c,OLI,11.02.2023,2010,241.65972
6325,N2O,1 A 4 c,OLI,11.02.2023,2011,245.8967
6326,N2O,1 A 4 c,OLI,11.02.2023,2012,219.12356
6327,N2O,1 A 4 c,OLI,11.02.2023,2013,204.60454
6328,N2O,1 A 4 c,OLI,11.02.2023,2014,210.75499
6329,N2O,1 A 4 c,OLI,11.02.2023,2015,188.18479
6330,N2O,1 A 4 c,OLI,11.02.2023,2016,191.98579
6331,N2O,1 A 4 c,OLI,11.02.2023,2017,172.9476
6332,N2O,1 A 4 c,OLI,11.02.2023,2018,164.00514
6333,N2O,1 A 4 c,OLI,11.02.2023,2019,163.01458
6334,N2O,1 A 4 c,OLI,11.02.2023,2020,159.3876
6335,N2O,1 A 4 c,OLI,11.02.2023,2021,154.26902
6336,N2O,1 A 5,OLI,11.02.2023,1990,2.81074
6337,N2O,1 A 5,OLI,11.02.2023,1991,2.91694
6338,N2O,1 A 5,OLI,11.02.2023,1992,2.79207
6339,N2O,1 A 5,OLI,11.02.2023,1993,3.15663
6340,N2O,1 A 5,OLI,11.02.2023,1994,3.22957
6341,N2O,1 A 5,OLI,11.02.2023,1995,2.72301
6342,N2O,1 A 5,OLI,11.02.2023,1996,3.11671
6343,N2O,1 A 5,OLI,11.02.2023,1997,2.89544
6344,N2O,1 A 5,OLI,11.02.2023,1998,3.16408
6345,N2O,1 A 5,OLI,11.02.2023,1999,3.1008
6346,N2O,1 A 5,OLI,11.02.2023,2000,3.24729
6347,N2O,1 A 5,OLI,11.02.2023,2001,3.28637
6348,N2O,1 A 5,OLI,11.02.2023,2002,3.30631
6349,N2O,1 A 5,OLI,11.02.2023,2003,3.30878
6350,N2O,1 A 5,OLI,11.02.2023,2004,3.29389
6351,N2O,1 A 5,OLI,11.02.2023,2005,3.26419
6352,N2O,1 A 5,OLI,11.02.2023,2006,3.23327
6353,N2O,1 A 5,OLI,11.02.2023,2007,3.19941
6354,N2O,1 A 5,OLI,11.02.2023,2008,3.17142
6355,N2O,1 A 5,OLI,11.02.2023,2009,3.05535
6356,N2O,1 A 5,OLI,11.02.2023,2010,2.95226
6357,N2O,1 A 5,OLI,11.02.2023,2011,2.859
6358,N2O,1 A 5,OLI,11.02.2023,2012,2.77188
6359,N2O,1 A 5,OLI,11.02.2023,2013,2.69111
6360,N2O,1 A 5,OLI,11.02.2023,2014,2.61421
6361,N2O,1 A 5,OLI,11.02.2023,2015,2.53884
6362,N2O,1 A 5,OLI,11.02.2023,2016,2.46508
6363,N2O,1 A 5,OLI,11.02.2023,2017,2.39255
6364,N2O,1 A 5,OLI,11.02.2023,2018,2.32087
6365,N2O,1 A 5,OLI,11.02.2023,2019,2.25004
6366,N2O,1 A 5,OLI,11.02.2023,2020,2.1801
6367,N2O,1 A 5,OLI,11.02.2023,2021,1.97128
6368,N2O,1 B,OLI,11.02.2023,1990,0.0
6369,N2O,1 B,OLI,11.02.2023,1991,0.0
6370,N2O,1 B,OLI,11.02.2023,1992,0.0
6371,N2O,1 B,OLI,11.02.2023,1993,0.0
6372,N2O,1 B,OLI,11.02.2023,1994,0.0
6373,N2O,1 B,OLI,11.02.2023,1995,0.0
6374,N2O,1 B,OLI,11.02.2023,1996,0.0
6375,N2O,1 B,OLI,11.02.2023,1997,0.0
6376,N2O,1 B,OLI,11.02.2023,1998,0.0
6377,N2O,1 B,OLI,11.02.2023,1999,0.0
6378,N2O,1 B,OLI,11.02.2023,2000,0.0
6379,N2O,1 B,OLI,11.02.2023,2001,0.0
6380,N2O,1 B,OLI,11.02.2023,2002,0.0
6381,N2O,1 B,OLI,11.02.2023,2003,0.0
6382,N2O,1 B,OLI,11.02.2023,2004,0.0
6383,N2O,1 B,OLI,11.02.2023,2005,0.0
6384,N2O,1 B,OLI,11.02.2023,2006,0.0
6385,N2O,1 B,OLI,11.02.2023,2007,0.0
6386,N2O,1 B,OLI,11.02.2023,2008,0.0
6387,N2O,1 B,OLI,11.02.2023,2009,0.0
6388,N2O,1 B,OLI,11.02.2023,2010,0.0
6389,N2O,1 B,OLI,11.02.2023,2011,0.0
6390,N2O,1 B,OLI,11.02.2023,2012,0.0
6391,N2O,1 B,OLI,11.02.2023,2013,0.0
6392,N2O,1 B,OLI,11.02.2023,2014,0.0
6393,N2O,1 B,OLI,11.02.2023,2015,0.0
6394,N2O,1 B,OLI,11.02.2023,2016,0.0
6395,N2O,1 B,OLI,11.02.2023,2017,0.0
6396,N2O,1 B,OLI,11.02.2023,2018,0.0
6397,N2O,1 B,OLI,11.02.2023,2019,0.0
6398,N2O,1 B,OLI,11.02.2023,2020,0.0
6399,N2O,1 B,OLI,11.02.2023,2021,0.0
6400,N2O,1 B 1,OLI,11.02.2023,1990,0.0
