fid_1,GF,ARS,AGS,GEN,BEZ,BEM,NUTS,DEBKG_ID,netPotentialShare,buildingWithPVShare,MStRInstalledNetPower,SolarPotentialInMWhPerYear,NumberOfBuildingsWithPV,NumberOfBuildings
456,4,10565660035,1056035,Lutzhorn,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E5NI,7.51,9.29,1085.56,14453.97,55,592
455,4,10565660034,1056034,Langeln,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E55W,2.1,6.49,196.09,9346.55,25,385
454,4,10565660026,1056026,Hemdingen,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E1MY,7.79,9.36,1874.46,24075.95,102,1090
453,4,10565660022,1056022,Heede,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E4YG,4.44,8.02,564.95,12733.16,42,524
452,4,10565660017,1056017,Groß Offenseth-Aspern,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E0YM,16.4,7.23,1184.56,7221.85,18,249
451,4,10565660014,1056014,Ellerhoop,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E067,5.04,8.35,866.44,17186.56,79,946
450,4,10565660011,1056011,Bullenkuhlen,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E064,6.83,6.73,360.03,5272.24,15,223
449,4,10565660008,1056008,Bokholt-Hanredder,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E5KO,6.8,8.89,940.68,13830.56,68,765
448,4,10565660004,1056004,Bilsen,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E2OB,2.89,4.66,307.55,10624.09,21,451
447,4,10565660003,1056003,Bevern,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E5KN,5.08,6.13,528.35,10404.19,28,457
446,4,10565636051,1056051,Westerhorn,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E3LZ,5.58,8.38,755.83,13549.58,69,823
445,4,10565636038,1056038,Osterhorn,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E5NG,14.71,9.86,1409.2,9578.16,29,294
444,4,10565636010,1056010,Brande-Hörnerkirchen,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E4JQ,10.86,9.01,2210.04,20351.03,102,1132
443,4,10565636006,1056006,Bokel,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E5NH,9.94,16.93,1120.96,11280.37,75,443
442,4,10565616046,1056046,Seeth-Ekholt,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000DZCU,3.7,6.06,354.48,9583.42,32,528
441,4,10565616045,1056045,Seestermühe,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E4ZG,7.47,7.12,751.28,10054.93,46,646
440,4,10565616042,1056042,Raa-Besenbek,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E55O,5.14,5.66,526.28,10232.49,27,477
439,4,10565616033,1056033,Seester,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E6LP,9.39,8.76,921.6,9813.6,58,662
438,4,10565616031,1056031,Kölln-Reisiek,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E6BX,6.19,9.41,1157.92,18716.18,136,1445
437,4,10565616030,1056030,Klein Offenseth-Sparrieshoop,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E6NK,8.27,9.78,2611.53,31565.81,206,2107
436,4,10565616029,1056029,Klein Nordende,Gemeinde,gemeinschaftsangehörig,DEF09,DEBKGDL20000E5KK,4.86,7.12,1097.52,22568.06,128,1798
435,4,10560050050,1056050,Wedel,Stadt,--,DEF09,DEBKGDL20000E44C,2.62,6.23,4605.3,175664.85,466,7480
434,4,10560049049,1056049,Uetersen,Stadt,--,DEF09,DEBKGDL20000E2BP,2.45,5.69,2589.58,105851.53,295,5181
433,4,10560048048,1056048,Tornesch,Stadt,--,DEF09,DEBKGDL20000E1U9,4.59,6.38,4972.95,108327.64,345,5406
432,4,10560044044,1056044,Schenefeld,Stadt,--,DEF09,DEBKGDL20000E0OJ,2.19,5.42,2132.65,97431.37,250,4615
431,4,10560043043,1056043,Rellingen,Gemeinde,--,DEF09,DEBKGDL20000E0GN,3.76,7.32,3863.94,102878.85,378,5167
430,4,10560041041,1056041,Quickborn,Stadt,--,DEF09,DEBKGDL20000E2IG,4.76,7.87,6616.27,139055.47,578,7348
429,4,10560039039,1056039,Pinneberg,Stadt,--,DEF09,DEBKGDL20000E1OB,3.67,7.65,7286.11,198660.04,648,8476
428,4,10560025025,1056025,Helgoland,Gemeinde,--,DEF09,DEBKGDL20000004E,1.33,1.4,181.78,13716.42,15,1068
427,4,10560021021,1056021,Hasloh,Gemeinde,--,DEF09,DEBKGDL20000E6LN,4.41,7.45,1039.5,23565.1,135,1813
426,4,10560018018,1056018,Halstenbek,Gemeinde,--,DEF09,DEBKGDL20000E5BK,3.36,7.34,3225.62,96140.06,381,5190
425,4,10560015015,1056015,Elmshorn,Stadt,--,DEF09,DEBKGDL20000E0R8,2.97,4.2,8368.46,281635.71,612,14580
424,4,10560005005,1056005,Bönningstedt,Gemeinde,--,DEF09,DEBKGDL20000E0GM,5.04,7.8,1805.07,35832.57,147,1884
423,4,10560002002,1056002,Barmstedt,Stadt,--,DEF09,DEBKGDL20000E4S3,3.41,6.56,2278.59,66842.81,265,4039
422,4,10555591039,1055039,Sierksdorf,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E6BY,8.96,4.53,2130.92,23794.3,59,1302
421,4,10555591038,1055038,Schönwalde am Bungsberg,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E5CJ,6.32,5.58,1667.07,26395.22,99,1774
420,4,10555591037,1055037,Schashagen,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E4RX,4.98,5.21,1667.05,33498.7,108,2072
419,4,10555591024,1055024,Kasseedorf,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E4SP,6.43,6.19,1029.68,16019.53,71,1147
418,4,10555591002,1055002,Altenkrempe,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E2GA,10.01,7.16,1464.58,14629.61,64,894
417,4,10555546036,1055036,Riepsdorf,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E62N,10.78,8.03,1526.98,14159.28,58,722
416,4,10555546029,1055029,Manhagen,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E05V,3.87,3.59,173.23,4471.46,13,362
415,4,10555546027,1055027,Lensahn,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E4RT,6.33,7.45,2866.25,45259.88,240,3222
414,4,10555546023,1055023,Kabelhorst,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000DZJK,3.9,6.94,221.64,5686.9,27,389
413,4,10555546020,1055020,Harmsdorf,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E36Q,10.17,6.49,765.56,7528.04,42,647
412,4,10555546011,1055011,Damlos,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E4YT,6.95,6.61,410.62,5906.67,39,590
411,4,10555546006,1055006,Beschendorf,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E2LP,4,5.28,236.3,5904.53,27,511
410,4,10555543043,1055043,Wangels,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E6LZ,5.12,6.52,1707.94,33333.44,129,1978
409,4,10555543031,1055031,Neukirchen,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E5BY,7.45,7.24,1049.65,14090.71,73,1008
408,4,10555543022,1055022,Heringsdorf,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E5BF,9.7,7.14,1475.84,15211.04,75,1050
407,4,10555543017,1055017,Großenbrode,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E55B,7.55,8.27,2439.37,32301.48,156,1886
406,4,10555543015,1055015,Gremersdorf,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E54L,16.48,11.87,3357.79,20376.14,147,1238
405,4,10555543014,1055014,Göhl,Gemeinde,gemeinschaftsangehörig,DEF08,DEBKGDL20000E2HA,7.08,7.14,793.9,11209.59,65,911
404,4,10550046046,1055046,Fehmarn,Stadt,--,DEF08,DEBKGDL20000DW80,19.74,15.29,35151.22,178098.04,1414,9250
403,4,10550044044,1055044,Scharbeutz,Gemeinde,--,DEF08,DEBKGDL20000E0Y0,3.51,4.68,3819.02,108654.55,384,8210
402,4,10550042042,1055042,Timmendorfer Strand,Gemeinde,--,DEF08,DEBKGDL20000E6CE,1.9,2.71,1347.58,70750.39,156,5749
401,4,10550041041,1055041,Süsel,Gemeinde,--,DEF08,DEBKGDL20000E0XZ,8.14,7.76,3931.2,48286.5,288,3709
400,4,10550040040,1055040,Stockelsdorf,Gemeinde,--,DEF08,DEBKGDL20000E12C,3.76,4.7,4523.03,120416.53,467,9928
399,4,10550035035,1055035,Ratekau,Gemeinde,--,DEF08,DEBKGDL20000E4SC,3.96,4.5,4274.41,107818.05,481,10690
398,4,10550033033,1055033,Oldenburg in Holstein,Stadt,--,DEF08,DEBKGDL20000E62I,4.13,4.25,3979.87,96279.21,309,7266
397,4,10550032032,1055032,Neustadt in Holstein,Stadt,--,DEF08,DEBKGDL20000003F,5.9,7.84,5900,99926.82,419,5344
396,4,10550028028,1055028,Malente,Gemeinde,--,DEF08,DEBKGDL20000E2XR,3.58,5.37,3073.99,85958.79,336,6261
395,4,10550025025,1055025,Kellenhusen (Ostsee),Gemeinde,--,DEF08,DEBKGDL20000E6BJ,4.01,6.33,634.63,15819.74,67,1059
394,4,10550021021,1055021,Heiligenhafen,Stadt,--,DEF08,DEBKGDL20000002C,7.46,9.24,4649.53,62319.51,349,3776
393,4,10550018018,1055018,Grube,Gemeinde,--,DEF08,DEBKGDL20000E6KK,8.03,7.79,1049.31,13073.41,76,976
392,4,10550016016,1055016,Grömitz,Gemeinde,--,DEF08,DEBKGDL20000E4SS,3.72,5.47,3075.3,82706.07,239,4370
391,4,10550012012,1055012,Eutin,Stadt,--,DEF08,DEBKGDL20000E1AU,4.46,9.85,4870.44,109155.52,490,4975
390,4,10550010010,1055010,Dahme,Gemeinde,--,DEF08,DEBKGDL20000E5KY,3.22,3.06,786.41,24448.46,68,2222
389,4,10550007007,1055007,Bosau,Gemeinde,--,DEF08,DEBKGDL20000E2W7,7.7,9.14,2735.33,35537.38,182,1992
388,4,10550004004,1055004,Bad Schwartau,Stadt,--,DEF08,DEBKGDL20000E144,3.28,5.18,3407.27,103746.85,351,6778
387,4,10550001001,1055001,Ahrensbök,Gemeinde,--,DEF08,DEBKGDL20000E1AS,7.18,8.64,5630.83,78393.11,387,4480
386,4,10545494146,1054146,Vollstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2QC,13.67,17.53,465.96,3408.39,27,154
385,4,10545494128,1054128,Struckum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E41C,23.69,25.49,2792.74,11790.93,129,506
384,4,10545494121,1054121,Sönnebüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E644,31.62,19.14,1467,4639,40,209
383,4,10545494093,1054093,Ockholm,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E1T6,17.48,14.33,1169.4,6689.76,47,328
382,4,10545494080,1054080,Lütjenholm,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E103,35.97,37.63,1660.78,4616.68,70,186
381,4,10545494075,1054075,Langenhorn,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E64C,21.77,22.82,9928.78,45599.68,397,1740
380,4,10545494071,1054071,Kolkerheide,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E0C8,14.95,16.67,292.58,1957.56,13,78
379,4,10545494059,1054059,Joldelund,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2QD,16.44,22.25,1654,10060.02,93,418
378,4,10545494045,1054045,Högel,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2QM,18.78,15.19,1624.7,8650.19,60,395
377,4,10545494038,1054038,Goldelund,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2QF,14.17,16.33,1292.36,9119.03,57,349
376,4,10545494037,1054037,Goldebek,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2QE,15.35,22.22,1172.62,7640.33,58,261
375,4,10545494024,1054024,Drelsdorf,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5UR,21.44,19.48,3626.14,16912.11,180,924
374,4,10545494020,1054020,Breklum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E41O,11.53,16.6,2562.39,22214.14,178,1072
373,4,10545494019,1054019,Bredstedt,Stadt,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5IE,19.88,15.46,9290.99,46733.79,348,2251
372,4,10545494014,1054014,Bordelum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5MG,24.2,27.33,6383.99,26379.78,325,1189
371,4,10545494012,1054012,Bohmstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5VD,27.78,24.36,3100.44,11161.9,104,427
370,4,10545494010,1054010,Bargum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E0AR,12.15,17.44,1297.62,10676.95,75,430
369,4,10545494006,1054006,Almdorf,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5MJ,21.81,26.2,966.04,4428.36,71,271
368,4,10545494002,1054002,Ahrenshöft,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2E6,15.93,22.04,1244.46,7809.78,69,313
367,4,10545492162,1054162,Wobbenbüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E64H,14.88,19.57,584.5,3927.89,45,230
366,4,10545492161,1054161,Witzwort,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5UW,6.8,7.66,1118.2,16454.61,68,888
365,4,10545492159,1054159,Wittbek,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DYG6,10.14,12.3,1268.18,12507.67,61,496
364,4,10545492157,1054157,Wisch,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E6NO,5.89,12.7,82.9,1406.77,8,63
363,4,10545492156,1054156,Winnert,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5UQ,8,12.29,790.44,9879.97,51,415
362,4,10545492141,1054141,Uelvesbüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DYLR,11.28,10.71,634.86,5629.49,30,280
361,4,10545492132,1054132,Südermarsch,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E6NJ,3.86,8.43,198.04,5130.15,14,166
360,4,10545492130,1054130,Süderhöft,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2I4,11.47,4.76,57.5,501.25,1,21
359,4,10545492120,1054120,Simonsberg,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E15J,11.9,10.36,1327.81,11161.18,67,647
358,4,10545492119,1054119,Seeth,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DX62,8.43,12.91,1048.29,12434.79,55,426
357,4,10545492116,1054116,Schwabstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5EI,7.81,8.75,1076.14,13771.47,68,777
356,4,10545492106,1054106,Rantrum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DYG9,15.17,19.24,2822.34,18606.9,168,873
355,4,10545492105,1054105,Ramstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E6O7,13.27,13.36,597.41,4502.68,35,262
354,4,10545492099,1054099,Ostenfeld (Husum),Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5V3,9.99,11.09,1979.35,19805.47,126,1136
353,4,10545492097,1054097,Olderup,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E1OW,15.27,27.11,913.22,5982.43,61,225
352,4,10545492096,1054096,Oldersbek,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5VB,20.99,20.47,1509.4,7191.11,69,337
351,4,10545492091,1054091,Nordstrand,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E61O,14.6,9.01,4957.6,33959.12,193,2142
350,4,10545492084,1054084,Mildstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5UU,11.84,17.91,3397,28679.27,284,1586
349,4,10545492070,1054070,Koldenbüttel,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5V9,14.84,14.8,1413.22,9525.24,74,500
348,4,10545492054,1054054,Hude,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2RX,5.2,10.57,136.87,2634.35,13,123
347,4,10545492052,1054052,Horstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DZ9O,18.99,22.74,2305.56,12138.59,108,475
346,4,10545492043,1054043,Hattstedtermarsch,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E61K,12.07,18.63,704.24,5832.89,49,263
345,4,10545492042,1054042,Hattstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E64G,14.2,18.6,2667.34,18781.48,215,1156
344,4,10545492032,1054032,Fresendelf,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5MI,10.12,15.15,107.96,1066.61,10,66
343,4,10545492026,1054026,Elisabeth-Sophien-Koog,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DX00,41.65,56.86,1071.72,2573.42,29,51
342,4,10545492023,1054023,Drage,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5UX,19.17,20.44,1491.82,7780.19,74,362
341,4,10545492007,1054007,Arlewatt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E63U,22.37,26.26,1088.6,4866.19,47,179
340,4,10545489167,1054167,Enge-Sande,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DW7C,27.32,18.48,6222.54,22772.93,151,817
339,4,10545489166,1054166,Emmelsbüll-Horsbüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E07L,20.2,9.49,3994.16,19774.45,104,1096
338,4,10545489165,1054165,Galmsbüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E3AO,23.64,15.42,2483.8,10508.06,72,467
337,4,10545489154,1054154,Westre,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E56P,18.28,14.96,1838.14,10053.34,54,361
336,4,10545489142,1054142,Uphusum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E082,24.15,18.22,1008.48,4176.37,41,225
335,4,10545489136,1054136,Tinningstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2RW,15.8,14.58,591.24,3741.24,28,192
334,4,10545489131,1054131,Süderlügum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E0Y6,14.96,15.98,4460.38,29812.45,242,1514
333,4,10545489126,1054126,Stedesand,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DXTU,20.85,13.63,2845.96,13650.34,109,800
332,4,10545489125,1054125,Stadum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E3M5,29.59,23.46,4851.19,16395.62,133,567
331,4,10545489124,1054124,Sprakebüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E3M6,26.27,23.25,1680.79,6398.4,53,228
330,4,10545489110,1054110,Rodenäs,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E3P8,23.54,17.87,1742.59,7403.63,62,347
329,4,10545489109,1054109,Risum-Lindholm,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E125,15.92,15.96,8167.16,51288.37,380,2381
328,4,10545489088,1054088,Niebüll,Stadt,gemeinschaftsangehörig,DEF07,DEBKGDL20000E07I,13.12,17.03,12411.3,94569.36,663,3892
327,4,10545489086,1054086,Neukirchen,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E3AF,17.76,15.65,3467.06,19523.27,136,869
326,4,10545489077,1054077,Lexgaard,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5V4,14.63,21.57,202.8,1386.11,11,51
325,4,10545489076,1054076,Leck,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2RV,13.34,13.13,8502.27,63748.95,459,3495
324,4,10545489073,1054073,Ladelund,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E56N,14.39,13.92,3352.83,23298.41,163,1171
323,4,10545489068,1054068,Klixbüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2RU,15.61,15.61,2121.38,13586.56,106,679
322,4,10545489065,1054065,Klanxbüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DX0I,17.08,13.84,1758.57,10294.31,79,571
321,4,10545489062,1054062,Karlum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5UP,13.91,11.24,574.52,4130.61,20,178
320,4,10545489055,1054055,Humptrup,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E6FI,27.58,20.39,2943.91,10674.42,105,515
319,4,10545489048,1054048,Holm,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E083,10.85,12.82,224.4,2067.93,10,78
318,4,10545489034,1054034,Friedrich-Wilhelm-Lübke-Koog,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E6L5,22.88,20.24,2209.08,9655.69,51,252
317,4,10545489027,1054027,Ellhöft,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DYLT,14.82,14.56,492.15,3320.87,15,103
316,4,10545489022,1054022,Dagebüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E3AX,23.61,15.52,4867.72,20614.58,151,973
315,4,10545489018,1054018,Bramstedtlund,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E56O,10.57,11.79,505.64,4785.74,27,229
314,4,10545489017,1054017,Braderup,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E1JX,19.88,15.51,2131.62,10720.19,98,632
313,4,10545489016,1054016,Bosbüll,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E081,28.46,16.5,1475.45,5183.99,33,200
312,4,10545489009,1054009,Aventoft,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E0Y7,12.65,11.24,943.24,7456.25,47,418
311,4,10545489001,1054001,Achtrup,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E3F1,14.08,18.07,2853.05,20264.27,165,913
310,4,10545488164,1054164,Wyk auf Föhr,Stadt,gemeinschaftsangehörig,DEF07,DEBKGDL20000DX03,3.37,6.47,1459.79,43290.9,152,2349
309,4,10545488163,1054163,Wrixum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DX04,7.74,11.07,407.79,5268.06,34,307
308,4,10545488160,1054160,Wittdün auf Amrum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5YT,1.38,4.32,93.58,6775.71,16,370
307,4,10545488158,1054158,Witsum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E1T7,21.57,4.55,311.2,1442.45,2,44
306,4,10545488143,1054143,Utersum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E1T2,11.22,8.74,806.25,7186.03,27,309
305,4,10545488129,1054129,Süderende,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DZFL,3.9,7.04,135.23,3468.51,10,142
304,4,10545488098,1054098,Oldsum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E1T5,18.55,6.39,1825.56,9843.62,29,454
303,4,10545488094,1054094,Oevenum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2TT,15.53,12.21,965,6211.88,32,262
302,4,10545488089,1054089,Norddorf auf Amrum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E6L6,2.11,3.01,153.7,7286.17,13,432
301,4,10545488087,1054087,Nieblum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2TU,8.26,3.36,904.33,10953.89,23,685
300,4,10545488085,1054085,Nebel,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E1T3,1.89,1.04,205.98,10905.67,8,767
299,4,10545488083,1054083,Midlum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E6L7,3.61,7.26,178.71,4946.46,18,248
298,4,10545488025,1054025,Dunsum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2TV,20.08,8.11,363.34,1809.9,6,74
297,4,10545488015,1054015,Borgsum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E327,13.82,10.55,745.22,5393.57,21,199
296,4,10545488005,1054005,Alkersum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DZFM,20.19,18.89,1770.66,8768.05,51,270
295,4,10545459103,1054103,Pellworm,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DZHZ,13.01,12.46,3561.01,27369.73,163,1308
294,4,10545459074,1054074,Langeneß,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E1T8,2.91,3.88,51.89,1784.92,5,129
293,4,10545459050,1054050,Hallig Hooge,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2TW,5.21,6.25,77.3,1482.48,7,112
292,4,10545459039,1054039,Gröde,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DYLS,,,,147.17,0,12
291,4,10545453152,1054152,Wester-Ohrstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E5VC,15.94,20.42,2460.11,15433.6,125,612
290,4,10545453144,1054144,Viöl,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E2E5,28.31,32.14,6309.92,22290.38,278,865
289,4,10545453123,1054123,Sollwitt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E30D,21.67,19.22,1805.86,8335.12,59,307
288,4,10545453118,1054118,Schwesing,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DZ9Q,15.53,18.76,1525.64,9826.48,103,549
287,4,10545453101,1054101,Oster-Ohrstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DZ9X,8.18,15.08,917.97,11216.94,60,398
286,4,10545453092,1054092,Norstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E0CA,19.38,20.66,1404.18,7245.08,69,334
285,4,10545453079,1054079,Löwenstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E0C9,26.57,34.87,3200,12044.13,166,476
284,4,10545453057,1054057,Immenstedt,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E30B,30.24,24.84,1939.72,6413.52,80,322
283,4,10545453041,1054041,Haselund,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E641,27.68,24.73,3464.54,12514.6,115,465
282,4,10545453013,1054013,Bondelum,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000DYG5,12.29,14.37,594.57,4835.89,23,160
281,4,10545453011,1054011,Behrendorf,Gemeinde,gemeinschaftsangehörig,DEF07,DEBKGDL20000E30A,18.73,17.86,2525.19,13479.87,95,532
